date,row_id,row_name,total_list_size
2025-09-01,04V,NHS WEST LEICESTERSHIRE,423857
2025-09-01,04Y,NHS CANNOCK CHASE,140820
2025-09-01,05D,NHS EAST STAFFORDSHIRE,155313
2025-09-01,05G,NHS NORTH STAFFORDSHIRE,230989
2025-09-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,223992
2025-09-01,05V,NHS STAFFORD AND SURROUNDS,157148
2025-09-01,05W,NHS STOKE ON TRENT,301184
2025-09-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1058028
2025-09-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,637279
2025-09-01,06L,NHS IPSWICH AND EAST SUFFOLK,420484
2025-09-01,06N,NHS HERTS VALLEYS,694726
2025-09-01,06Q,NHS MID ESSEX,426104
2025-09-01,06T,NHS NORTH EAST ESSEX,380932
2025-09-01,07G,NHS THURROCK,190647
2025-09-01,07H,NHS WEST ESSEX,338115
2025-09-01,07K,NHS WEST SUFFOLK,280927
2025-09-01,09D,NHS BRIGHTON AND HOVE,330738
2025-09-01,10Q,NHS OXFORDSHIRE,828648
2025-09-01,10R,NHS PORTSMOUTH,234135
2025-09-01,11J,NHS DORSET,832295
2025-09-01,11M,NHS GLOUCESTERSHIRE,698383
2025-09-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,605975
2025-09-01,11X,NHS SOMERSET,608805
2025-09-01,12F,NHS WIRRAL,346812
2025-09-01,13T,NHS NEWCASTLE GATESHEAD,559165
2025-09-01,14L,NHS MANCHESTER,749201
2025-09-01,14Y,NHS BUCKINGHAMSHIRE,598818
2025-09-01,15A,NHS BERKSHIRE WEST,590175
2025-09-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1095754
2025-09-01,15E,NHS BIRMINGHAM AND SOLIHULL,1647326
2025-09-01,15F,NHS LEEDS,938956
2025-09-01,15M,NHS DERBY AND DERBYSHIRE,1145059
2025-09-01,15N,NHS DEVON,1295974
2025-09-01,16C,NHS TEES VALLEY,740343
2025-09-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,835136
2025-09-01,26A,NHS NORFOLK AND WAVENEY,1101546
2025-09-01,27D,NHS CHESHIRE,824564
2025-09-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,669885
2025-09-01,36L,NHS SOUTH WEST LONDON,1778335
2025-09-01,42D,NHS NORTH YORKSHIRE,570957
2025-09-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1152093
2025-09-01,70F,NHS WEST SUSSEX,951553
2025-09-01,71E,NHS LINCOLNSHIRE,826741
2025-09-01,72Q,NHS SOUTH EAST LONDON,2125301
2025-09-01,78H,NHS NORTHAMPTONSHIRE,852545
2025-09-01,84H,NHS COUNTY DURHAM,568631
2025-09-01,91Q,NHS KENT AND MEDWAY,2042693
2025-09-01,92A,NHS SURREY HEARTLANDS,1304985
2025-09-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1012614
2025-09-01,93C,NHS NORTH CENTRAL LONDON,1835240
2025-09-01,97R,NHS EAST SUSSEX,577699
2025-09-01,99A,NHS LIVERPOOL,597167
2025-09-01,99C,NHS NORTH TYNESIDE,229189
2025-09-01,99E,NHS BASILDON AND BRENTWOOD,296633
2025-09-01,99F,NHS CASTLE POINT AND ROCHFORD,188848
2025-09-01,99G,NHS SOUTHEND,196783
2025-09-01,A3A8R,NHS NORTH EAST LONDON,2484006
2025-09-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1118051
2025-09-01,D2P2L,NHS BLACK COUNTRY,1343931
2025-09-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1930237
2025-09-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1149310
2025-09-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",537702
2025-09-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,503773
2025-09-01,W2U3Z,NHS NORTH WEST LONDON,2921933
2025-09-01,X2C4Y,NHS KIRKLEES,462515
2025-10-01,00L,NHS NORTHUMBERLAND,343729
2025-10-01,00N,NHS SOUTH TYNESIDE,159601
2025-10-01,00P,NHS SUNDERLAND,295469
2025-10-01,00Q,NHS BLACKBURN WITH DARWEN,188514
2025-10-01,00R,NHS BLACKPOOL,178836
2025-10-01,00T,NHS BOLTON,335032
2025-10-01,00V,NHS BURY,212630
2025-10-01,00X,NHS CHORLEY AND SOUTH RIBBLE,194856
2025-10-01,00Y,NHS OLDHAM,269218
2025-10-01,01A,NHS EAST LANCASHIRE,411765
2025-10-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",253572
2025-10-01,01E,NHS GREATER PRESTON,238586
2025-10-01,01F,NHS HALTON,136170
2025-10-01,01G,NHS SALFORD,325561
2025-10-01,01H,NHS NORTH CUMBRIA,337619
2025-10-01,01J,NHS KNOWSLEY,174363
2025-10-01,01K,NHS MORECAMBE BAY,354444
2025-10-01,01T,NHS SOUTH SEFTON,161799
2025-10-01,01V,NHS SOUTHPORT AND FORMBY,129047
2025-10-01,01W,NHS STOCKPORT,330714
2025-10-01,01X,NHS ST HELENS,204375
2025-10-01,01Y,NHS TAMESIDE AND GLOSSOP,228807
2025-10-01,02A,NHS TRAFFORD,249431
2025-10-01,02E,NHS WARRINGTON,231029
2025-10-01,02G,NHS WEST LANCASHIRE,118444
2025-10-01,02H,NHS WIGAN BOROUGH,352478
2025-10-01,02M,NHS FYLDE AND WYRE,187914
2025-10-01,02P,NHS BARNSLEY,270773
2025-10-01,02Q,NHS BASSETLAW,128933
2025-10-01,02T,NHS CALDERDALE,225987
2025-10-01,02X,NHS DONCASTER,341336
2025-10-01,02Y,NHS EAST RIDING OF YORKSHIRE,319909
2025-10-01,03F,NHS HULL,314359
2025-10-01,03H,NHS NORTH EAST LINCOLNSHIRE,174751
2025-10-01,03K,NHS NORTH LINCOLNSHIRE,185617
2025-10-01,03L,NHS ROTHERHAM,276894
2025-10-01,03N,NHS SHEFFIELD,640207
2025-10-01,03Q,NHS VALE OF YORK,249871
2025-10-01,03R,NHS WAKEFIELD,400761
2025-10-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,362041
2025-10-01,04C,NHS LEICESTER CITY,448517
2025-10-01,04V,NHS WEST LEICESTERSHIRE,424869
2025-10-01,04Y,NHS CANNOCK CHASE,140734
2025-10-01,05D,NHS EAST STAFFORDSHIRE,155279
2025-10-01,05G,NHS NORTH STAFFORDSHIRE,231374
2025-10-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,224109
2025-10-01,05V,NHS STAFFORD AND SURROUNDS,157207
2025-10-01,05W,NHS STOKE ON TRENT,301580
2025-10-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1058231
2025-10-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,637946
2025-10-01,06L,NHS IPSWICH AND EAST SUFFOLK,420098
2025-10-01,06N,NHS HERTS VALLEYS,694333
2025-10-01,06Q,NHS MID ESSEX,426288
2025-10-01,06T,NHS NORTH EAST ESSEX,381123
2025-10-01,07G,NHS THURROCK,190686
2025-10-01,07H,NHS WEST ESSEX,338109
2025-10-01,07K,NHS WEST SUFFOLK,280966
2025-10-01,09D,NHS BRIGHTON AND HOVE,331155
2025-10-01,10Q,NHS OXFORDSHIRE,831858
2025-10-01,10R,NHS PORTSMOUTH,234414
2025-10-01,11J,NHS DORSET,832533
2025-10-01,11M,NHS GLOUCESTERSHIRE,698933
2025-10-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,606495
2025-10-01,11X,NHS SOMERSET,608554
2025-10-01,12F,NHS WIRRAL,346829
2025-10-01,13T,NHS NEWCASTLE GATESHEAD,562206
2025-10-01,14L,NHS MANCHESTER,756461
2025-10-01,14Y,NHS BUCKINGHAMSHIRE,598459
2025-10-01,15A,NHS BERKSHIRE WEST,590182
2025-10-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1098280
2025-10-01,15E,NHS BIRMINGHAM AND SOLIHULL,1649469
2025-10-01,15F,NHS LEEDS,945099
2025-10-01,15M,NHS DERBY AND DERBYSHIRE,1145597
2025-10-01,15N,NHS DEVON,1300051
2025-10-01,16C,NHS TEES VALLEY,741534
2025-10-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,835469
2025-10-01,26A,NHS NORFOLK AND WAVENEY,1103425
2025-10-01,27D,NHS CHESHIRE,824560
2025-10-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,669723
2025-10-01,36L,NHS SOUTH WEST LONDON,1778745
2025-10-01,42D,NHS NORTH YORKSHIRE,571079
2025-10-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1158303
2025-10-01,70F,NHS WEST SUSSEX,951694
2025-10-01,71E,NHS LINCOLNSHIRE,826065
2025-10-01,72Q,NHS SOUTH EAST LONDON,2126228
2025-10-01,78H,NHS NORTHAMPTONSHIRE,852894
2025-10-01,84H,NHS COUNTY DURHAM,570736
2025-10-01,91Q,NHS KENT AND MEDWAY,2043148
2025-10-01,92A,NHS SURREY HEARTLANDS,1304655
2025-10-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1012750
2025-10-01,93C,NHS NORTH CENTRAL LONDON,1839790
2025-10-01,97R,NHS EAST SUSSEX,577538
2025-10-01,99A,NHS LIVERPOOL,602136
2025-10-01,99C,NHS NORTH TYNESIDE,229378
2025-10-01,99E,NHS BASILDON AND BRENTWOOD,296466
2025-10-01,99F,NHS CASTLE POINT AND ROCHFORD,188834
2025-10-01,99G,NHS SOUTHEND,196630
2025-10-01,A3A8R,NHS NORTH EAST LONDON,2487406
2025-10-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1123035
2025-10-01,D2P2L,NHS BLACK COUNTRY,1343433
2025-10-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1932815
2025-10-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1149790
2025-10-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",538218
2025-10-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,503794
2025-10-01,W2U3Z,NHS NORTH WEST LONDON,2932599
2025-10-01,X2C4Y,NHS KIRKLEES,462633
2025-11-01,00L,NHS NORTHUMBERLAND,343924
2025-11-01,00N,NHS SOUTH TYNESIDE,159508
2025-11-01,00P,NHS SUNDERLAND,295684
2025-11-01,00Q,NHS BLACKBURN WITH DARWEN,188471
2025-11-01,00R,NHS BLACKPOOL,178753
2025-11-01,00T,NHS BOLTON,335189
2025-11-01,00V,NHS BURY,212584
2025-11-01,00X,NHS CHORLEY AND SOUTH RIBBLE,194849
2025-11-01,00Y,NHS OLDHAM,269221
2025-11-01,01A,NHS EAST LANCASHIRE,411494
2025-11-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",253574
2025-11-01,01E,NHS GREATER PRESTON,239362
2025-11-01,01F,NHS HALTON,136128
2025-11-01,01G,NHS SALFORD,326053
2025-11-01,01H,NHS NORTH CUMBRIA,337646
2025-11-01,01J,NHS KNOWSLEY,174357
2025-11-01,01K,NHS MORECAMBE BAY,355515
2025-11-01,01T,NHS SOUTH SEFTON,161719
2025-11-01,01V,NHS SOUTHPORT AND FORMBY,128951
2025-11-01,01W,NHS STOCKPORT,330811
2025-11-01,01X,NHS ST HELENS,204378
2025-11-01,01Y,NHS TAMESIDE AND GLOSSOP,228834
2025-11-01,02A,NHS TRAFFORD,249252
2025-11-01,02E,NHS WARRINGTON,230836
2025-11-01,02G,NHS WEST LANCASHIRE,118691
2025-11-01,02H,NHS WIGAN BOROUGH,352439
2025-11-01,02M,NHS FYLDE AND WYRE,187807
2025-11-01,02P,NHS BARNSLEY,270658
2025-11-01,02Q,NHS BASSETLAW,128970
2025-11-01,02T,NHS CALDERDALE,225833
2025-11-01,02X,NHS DONCASTER,341456
2025-11-01,02Y,NHS EAST RIDING OF YORKSHIRE,320008
2025-11-01,03F,NHS HULL,314485
2025-11-01,03H,NHS NORTH EAST LINCOLNSHIRE,174761
2025-11-01,03K,NHS NORTH LINCOLNSHIRE,185550
2025-11-01,03L,NHS ROTHERHAM,277040
2025-11-01,03N,NHS SHEFFIELD,639951
2025-11-01,03Q,NHS VALE OF YORK,250055
2025-11-01,03R,NHS WAKEFIELD,400856
2025-11-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,362098
2025-11-01,04C,NHS LEICESTER CITY,449414
2025-11-01,04V,NHS WEST LEICESTERSHIRE,425422
2025-11-01,04Y,NHS CANNOCK CHASE,140697
2025-11-01,05D,NHS EAST STAFFORDSHIRE,155305
2025-11-01,05G,NHS NORTH STAFFORDSHIRE,231381
2025-11-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,224096
2025-11-01,05V,NHS STAFFORD AND SURROUNDS,157173
2025-11-01,05W,NHS STOKE ON TRENT,301602
2025-11-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1059876
2025-11-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,638117
2025-11-01,06L,NHS IPSWICH AND EAST SUFFOLK,419923
2025-11-01,06N,NHS HERTS VALLEYS,694158
2025-11-01,06Q,NHS MID ESSEX,426479
2025-11-01,06T,NHS NORTH EAST ESSEX,381766
2025-11-01,07G,NHS THURROCK,190684
2025-11-01,07H,NHS WEST ESSEX,338077
2025-11-01,07K,NHS WEST SUFFOLK,280955
2025-11-01,09D,NHS BRIGHTON AND HOVE,331295
2025-11-01,10Q,NHS OXFORDSHIRE,833187
2025-11-01,10R,NHS PORTSMOUTH,234699
2025-11-01,11J,NHS DORSET,831851
2025-11-01,11M,NHS GLOUCESTERSHIRE,699116
2025-11-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,606275
2025-11-01,11X,NHS SOMERSET,608227
2025-11-01,12F,NHS WIRRAL,346565
2025-11-01,13T,NHS NEWCASTLE GATESHEAD,563073
2025-11-01,14L,NHS MANCHESTER,759723
2025-11-01,14Y,NHS BUCKINGHAMSHIRE,597943
2025-11-01,15A,NHS BERKSHIRE WEST,590588
2025-11-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1099258
2025-11-01,15E,NHS BIRMINGHAM AND SOLIHULL,1650358
2025-11-01,15F,NHS LEEDS,946566
2025-11-01,15M,NHS DERBY AND DERBYSHIRE,1145460
2025-11-01,15N,NHS DEVON,1299692
2025-11-01,16C,NHS TEES VALLEY,741353
2025-11-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,835199
2025-11-01,26A,NHS NORFOLK AND WAVENEY,1103392
2025-11-01,27D,NHS CHESHIRE,824699
2025-11-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,669555
2025-11-01,36L,NHS SOUTH WEST LONDON,1778596
2025-11-01,42D,NHS NORTH YORKSHIRE,570999
2025-11-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1158986
2025-11-01,70F,NHS WEST SUSSEX,951547
2025-11-01,71E,NHS LINCOLNSHIRE,825033
2025-11-01,72Q,NHS SOUTH EAST LONDON,2125229
2025-11-01,78H,NHS NORTHAMPTONSHIRE,852856
2025-11-01,84H,NHS COUNTY DURHAM,571981
2025-11-01,91Q,NHS KENT AND MEDWAY,2043401
2025-11-01,92A,NHS SURREY HEARTLANDS,1303638
2025-11-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1013246
2025-11-01,93C,NHS NORTH CENTRAL LONDON,1842586
2025-11-01,97R,NHS EAST SUSSEX,577373
2025-11-01,99A,NHS LIVERPOOL,603067
2025-11-01,99C,NHS NORTH TYNESIDE,229306
2025-11-01,99E,NHS BASILDON AND BRENTWOOD,296375
2025-11-01,99F,NHS CASTLE POINT AND ROCHFORD,188854
2025-11-01,99G,NHS SOUTHEND,196484
2025-11-01,A3A8R,NHS NORTH EAST LONDON,2489879
2025-11-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1125456
2025-11-01,D2P2L,NHS BLACK COUNTRY,1343472
2025-11-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1932537
2025-11-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1149593
2025-11-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",538004
2025-11-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,503555
2025-11-01,W2U3Z,NHS NORTH WEST LONDON,2940995
2025-11-01,X2C4Y,NHS KIRKLEES,462550
2025-12-01,00L,NHS NORTHUMBERLAND,344043
2025-12-01,00N,NHS SOUTH TYNESIDE,159473
2025-12-01,00P,NHS SUNDERLAND,295606
2025-12-01,00Q,NHS BLACKBURN WITH DARWEN,188486
2025-12-01,00R,NHS BLACKPOOL,178559
2025-12-01,00T,NHS BOLTON,335234
2025-12-01,00V,NHS BURY,212439
2025-12-01,00X,NHS CHORLEY AND SOUTH RIBBLE,194988
2025-12-01,00Y,NHS OLDHAM,269121
2025-12-01,01A,NHS EAST LANCASHIRE,411349
2025-12-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",253579
2025-12-01,01E,NHS GREATER PRESTON,239544
2025-12-01,01F,NHS HALTON,136068
2025-12-01,01G,NHS SALFORD,326413
2025-12-01,01H,NHS NORTH CUMBRIA,337708
2025-12-01,01J,NHS KNOWSLEY,174360
2025-12-01,01K,NHS MORECAMBE BAY,355492
2025-12-01,01T,NHS SOUTH SEFTON,161702
2025-12-01,01V,NHS SOUTHPORT AND FORMBY,128962
2025-12-01,01W,NHS STOCKPORT,330865
2025-12-01,01X,NHS ST HELENS,204446
2025-12-01,01Y,NHS TAMESIDE AND GLOSSOP,228896
2025-12-01,02A,NHS TRAFFORD,249118
2025-12-01,02E,NHS WARRINGTON,230835
2025-12-01,02G,NHS WEST LANCASHIRE,118703
2025-12-01,02H,NHS WIGAN BOROUGH,352453
2025-12-01,02M,NHS FYLDE AND WYRE,187954
2025-12-01,02P,NHS BARNSLEY,270658
2025-12-01,02Q,NHS BASSETLAW,129011
2025-12-01,02T,NHS CALDERDALE,225847
2025-12-01,02X,NHS DONCASTER,341433
2025-12-01,02Y,NHS EAST RIDING OF YORKSHIRE,320127
2025-12-01,03F,NHS HULL,314518
2025-12-01,03H,NHS NORTH EAST LINCOLNSHIRE,174660
2025-12-01,03K,NHS NORTH LINCOLNSHIRE,185386
2025-12-01,03L,NHS ROTHERHAM,276969
2025-12-01,03N,NHS SHEFFIELD,639305
2025-12-01,03Q,NHS VALE OF YORK,250190
2025-12-01,03R,NHS WAKEFIELD,400647
2025-12-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,362053
2025-12-01,04C,NHS LEICESTER CITY,449004
2025-12-01,04V,NHS WEST LEICESTERSHIRE,425392
2025-12-01,04Y,NHS CANNOCK CHASE,140725
2025-12-01,05D,NHS EAST STAFFORDSHIRE,155284
2025-12-01,05G,NHS NORTH STAFFORDSHIRE,231270
2025-12-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,224104
2025-12-01,05V,NHS STAFFORD AND SURROUNDS,157123
2025-12-01,05W,NHS STOKE ON TRENT,301381
2025-12-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1059530
2025-12-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,637842
2025-12-01,06L,NHS IPSWICH AND EAST SUFFOLK,419846
2025-12-01,06N,NHS HERTS VALLEYS,693693
2025-12-01,06Q,NHS MID ESSEX,426363
2025-12-01,06T,NHS NORTH EAST ESSEX,382004
2025-12-01,07G,NHS THURROCK,190497
2025-12-01,07H,NHS WEST ESSEX,338070
2025-12-01,07K,NHS WEST SUFFOLK,280962
2025-12-01,09D,NHS BRIGHTON AND HOVE,330591
2025-12-01,10Q,NHS OXFORDSHIRE,832334
2025-12-01,10R,NHS PORTSMOUTH,234704
2025-12-01,11J,NHS DORSET,831489
2025-12-01,11M,NHS GLOUCESTERSHIRE,699334
2025-12-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,606154
2025-12-01,11X,NHS SOMERSET,607841
2025-12-01,12F,NHS WIRRAL,346511
2025-12-01,13T,NHS NEWCASTLE GATESHEAD,563113
2025-12-01,14L,NHS MANCHESTER,759325
2025-12-01,14Y,NHS BUCKINGHAMSHIRE,598123
2025-12-01,15A,NHS BERKSHIRE WEST,590217
2025-12-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1099797
2025-12-01,15E,NHS BIRMINGHAM AND SOLIHULL,1650168
2025-12-01,15F,NHS LEEDS,946388
2025-12-01,15M,NHS DERBY AND DERBYSHIRE,1145027
2025-12-01,15N,NHS DEVON,1299042
2025-12-01,16C,NHS TEES VALLEY,741300
2025-12-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,835238
2025-12-01,26A,NHS NORFOLK AND WAVENEY,1102829
2025-12-01,27D,NHS CHESHIRE,825090
2025-12-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,669172
2025-12-01,36L,NHS SOUTH WEST LONDON,1778095
2025-12-01,42D,NHS NORTH YORKSHIRE,571040
2025-12-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1158548
2025-12-01,70F,NHS WEST SUSSEX,951694
2025-12-01,71E,NHS LINCOLNSHIRE,825306
2025-12-01,72Q,NHS SOUTH EAST LONDON,2123983
2025-12-01,78H,NHS NORTHAMPTONSHIRE,852568
2025-12-01,84H,NHS COUNTY DURHAM,572131
2025-12-01,91Q,NHS KENT AND MEDWAY,2044050
2025-12-01,92A,NHS SURREY HEARTLANDS,1303178
2025-12-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1013557
2025-12-01,93C,NHS NORTH CENTRAL LONDON,1840804
2025-12-01,97R,NHS EAST SUSSEX,577335
2025-12-01,99A,NHS LIVERPOOL,602521
2025-12-01,99C,NHS NORTH TYNESIDE,229326
2025-12-01,99E,NHS BASILDON AND BRENTWOOD,296234
2025-12-01,99F,NHS CASTLE POINT AND ROCHFORD,188440
2025-12-01,99G,NHS SOUTHEND,196788
2025-12-01,A3A8R,NHS NORTH EAST LONDON,2490275
2025-12-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1125363
2025-12-01,D2P2L,NHS BLACK COUNTRY,1342536
2025-12-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1931656
2025-12-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1149550
2025-12-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",538112
2025-12-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,503067
2025-12-01,W2U3Z,NHS NORTH WEST LONDON,2943594
2025-12-01,X2C4Y,NHS KIRKLEES,462352
2026-01-01,00L,NHS NORTHUMBERLAND,344235
2026-01-01,00N,NHS SOUTH TYNESIDE,159383
2026-01-01,00P,NHS SUNDERLAND,295435
2026-01-01,00Q,NHS BLACKBURN WITH DARWEN,188514
2026-01-01,00R,NHS BLACKPOOL,178344
2026-01-01,00T,NHS BOLTON,335146
2026-01-01,00V,NHS BURY,212231
2026-01-01,00X,NHS CHORLEY AND SOUTH RIBBLE,195068
2026-01-01,00Y,NHS OLDHAM,268940
2026-01-01,01A,NHS EAST LANCASHIRE,411348
2026-01-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",253539
2026-01-01,01E,NHS GREATER PRESTON,239382
2026-01-01,01F,NHS HALTON,135891
2026-01-01,01G,NHS SALFORD,326061
2026-01-01,01H,NHS NORTH CUMBRIA,337679
2026-01-01,01J,NHS KNOWSLEY,174272
2026-01-01,01K,NHS MORECAMBE BAY,354815
2026-01-01,01T,NHS SOUTH SEFTON,161609
2026-01-01,01V,NHS SOUTHPORT AND FORMBY,128892
2026-01-01,01W,NHS STOCKPORT,330767
2026-01-01,01X,NHS ST HELENS,204470
2026-01-01,01Y,NHS TAMESIDE AND GLOSSOP,228902
2026-01-01,02A,NHS TRAFFORD,248911
2026-01-01,02E,NHS WARRINGTON,230768
2026-01-01,02G,NHS WEST LANCASHIRE,118751
2026-01-01,02H,NHS WIGAN BOROUGH,352463
2026-01-01,02M,NHS FYLDE AND WYRE,187983
2026-01-01,02P,NHS BARNSLEY,270656
2026-01-01,02Q,NHS BASSETLAW,129004
2026-01-01,02T,NHS CALDERDALE,225790
2026-01-01,02X,NHS DONCASTER,341429
2026-01-01,02Y,NHS EAST RIDING OF YORKSHIRE,320258
2026-01-01,03F,NHS HULL,314212
2026-01-01,03H,NHS NORTH EAST LINCOLNSHIRE,174669
2026-01-01,03K,NHS NORTH LINCOLNSHIRE,185328
2026-01-01,03L,NHS ROTHERHAM,276944
2026-01-01,03N,NHS SHEFFIELD,638397
2026-01-01,03Q,NHS VALE OF YORK,249902
2026-01-01,03R,NHS WAKEFIELD,400420
2026-01-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,362080
2026-01-01,04C,NHS LEICESTER CITY,448211
2026-01-01,04V,NHS WEST LEICESTERSHIRE,425436
2026-01-01,04Y,NHS CANNOCK CHASE,140754
2026-01-01,05D,NHS EAST STAFFORDSHIRE,155248
2026-01-01,05G,NHS NORTH STAFFORDSHIRE,231321
2026-01-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,224118
2026-01-01,05V,NHS STAFFORD AND SURROUNDS,157037
2026-01-01,05W,NHS STOKE ON TRENT,301137
2026-01-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1059420
2026-01-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,637622
2026-01-01,06L,NHS IPSWICH AND EAST SUFFOLK,419574
2026-01-01,06N,NHS HERTS VALLEYS,693391
2026-01-01,06Q,NHS MID ESSEX,426290
2026-01-01,06T,NHS NORTH EAST ESSEX,382033
2026-01-01,07G,NHS THURROCK,190479
2026-01-01,07H,NHS WEST ESSEX,337924
2026-01-01,07K,NHS WEST SUFFOLK,280976
2026-01-01,09D,NHS BRIGHTON AND HOVE,329652
2026-01-01,10Q,NHS OXFORDSHIRE,830759
2026-01-01,10R,NHS PORTSMOUTH,234354
2026-01-01,11J,NHS DORSET,830986
2026-01-01,11M,NHS GLOUCESTERSHIRE,699300
2026-01-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,605661
2026-01-01,11X,NHS SOMERSET,607408
2026-01-01,12F,NHS WIRRAL,346509
2026-01-01,13T,NHS NEWCASTLE GATESHEAD,562184
2026-01-01,14L,NHS MANCHESTER,758365
2026-01-01,14Y,NHS BUCKINGHAMSHIRE,597752
2026-01-01,15A,NHS BERKSHIRE WEST,589556
2026-01-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1098714
2026-01-01,15E,NHS BIRMINGHAM AND SOLIHULL,1648814
2026-01-01,15F,NHS LEEDS,945424
2026-01-01,15M,NHS DERBY AND DERBYSHIRE,1144598
2026-01-01,15N,NHS DEVON,1298088
2026-01-01,16C,NHS TEES VALLEY,741075
2026-01-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,834895
2026-01-01,26A,NHS NORFOLK AND WAVENEY,1102188
2026-01-01,27D,NHS CHESHIRE,824753
2026-01-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,668709
2026-01-01,36L,NHS SOUTH WEST LONDON,1776523
2026-01-01,42D,NHS NORTH YORKSHIRE,570583
