actual_cost,date,items,quantity,row_id,row_name
8371764.51,2024-02-01,1174193,86564463.09999998,03N,NHS SHEFFIELD
3009738.39,2024-02-01,344624,28528911.5,03Q,NHS VALE OF YORK
5942916.43,2024-02-01,716551,62601063.1,03R,NHS WAKEFIELD
5077872.09,2024-02-01,579991,47943478.300000004,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
5071442.25,2024-02-01,610347,58353003.29999999,04C,NHS LEICESTER CITY
5705895.89,2024-02-01,705936,53616980.8,04V,NHS WEST LEICESTERSHIRE
2294444.7,2024-02-01,258454,26155910.1,04Y,NHS CANNOCK CHASE
2015019.86,2024-02-01,244431,21004428.6,05D,NHS EAST STAFFORDSHIRE
3874837.98,2024-02-01,449526,46474337.6,05G,NHS NORTH STAFFORDSHIRE
3004526.68,2024-02-01,362874,30749920.8,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2306428.32,2024-02-01,268696,25900019.4,05V,NHS STAFFORD AND SURROUNDS
4551451.67,2024-02-01,547633,58157741.400000006,05W,NHS STOKE ON TRENT
12577050.89,2024-02-01,1592882,113905287.70000008,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
7401841.08,2024-02-01,964084,62569278.99999999,06K,NHS EAST AND NORTH HERTFORDSHIRE
5401980.25,2024-02-01,727222,51670080.1,06L,NHS IPSWICH AND EAST SUFFOLK
7113170.3,2024-02-01,832800,63124438.4,06N,NHS HERTS VALLEYS
5301812.09,2024-02-01,686392,40783162.1,06Q,NHS MID ESSEX
5554358.5,2024-02-01,728233,55518324.1,06T,NHS NORTH EAST ESSEX
2149092.25,2024-02-01,257859,17298652.799999997,07G,NHS THURROCK
4170434.14,2024-02-01,517298,35485964.300000004,07H,NHS WEST ESSEX
4265716.73,2024-02-01,560529,33497948.799999997,07K,NHS WEST SUFFOLK
3438739.32,2024-02-01,403108,27656887.999999993,09D,NHS BRIGHTON AND HOVE
8442173.82,2024-02-01,1038282,77429795.8,10Q,NHS OXFORDSHIRE
2798113.52,2024-02-01,301295,24428056.9,10R,NHS PORTSMOUTH
11664818.21,2024-02-01,1357773,102776811.89999999,11J,NHS DORSET
8941677.1,2024-02-01,1158908,61928936.50000001,11M,NHS GLOUCESTERSHIRE
8996980.13,2024-02-01,1160268,72118489.30000001,11N,NHS CORNWALL AND THE ISLES OF SCILLY
7988636.91,2024-02-01,948156,66361588.29999999,11X,NHS SOMERSET
6645169.46,2024-02-01,697422,63727314.2,12F,NHS WIRRAL
7336455.98,2024-02-01,1129897,85351996.60000001,13T,NHS NEWCASTLE GATESHEAD
8711742.0,2024-02-01,1087223,109868705.50000003,14L,NHS MANCHESTER
6549735.63,2024-02-01,712325,62621960.4,14Y,NHS BUCKINGHAMSHIRE
5997355.42,2024-02-01,679122,54353816.5,15A,NHS BERKSHIRE WEST
11589579.43,2024-02-01,1312546,105198703.90000002,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
19813084.75,2024-02-01,2106320,253250062.7,15E,NHS BIRMINGHAM AND SOLIHULL
11525774.33,2024-02-01,1376100,114208219.79999995,15F,NHS LEEDS
14551646.48,2024-02-01,1778685,154354465.10000002,15M,NHS DERBY AND DERBYSHIRE
18255959.01,2024-02-01,2261856,162854279.80000007,15N,NHS DEVON
10953086.05,2024-02-01,1529951,106014747.00000001,16C,NHS TEES VALLEY
12090545.13,2024-02-01,1336460,101238587.3,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
16548225.42,2024-02-01,2144937,152641589.20000005,26A,NHS NORFOLK AND WAVENEY
11044930.64,2024-02-01,1394164,110789378.99999999,27D,NHS CHESHIRE
9476335.35,2024-02-01,1126106,116777211.3,36J,NHS BRADFORD DISTRICT AND CRAVEN
16023011.12,2024-02-01,1993613,154121664.29999998,36L,NHS SOUTH WEST LONDON
8599971.85,2024-02-01,1064888,76586571.1,42D,NHS NORTH YORKSHIRE
14000220.35,2024-02-01,1795293,133801867.89999998,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
13047469.44,2024-02-01,1415017,116320436.0,70F,NHS WEST SUSSEX
13562404.39,2024-02-01,1883463,122778672.59999998,71E,NHS LINCOLNSHIRE
19144889.15,2024-02-01,2101718,179416039.60000008,72Q,NHS SOUTH EAST LONDON
9809981.3,2024-02-01,1407483,92519895.9,78H,NHS NORTHAMPTONSHIRE
8936155.57,2024-02-01,1426005,83710435.69999999,84H,NHS COUNTY DURHAM
26342784.15,2024-02-01,2929836,245677078.80000004,91Q,NHS KENT AND MEDWAY
14694435.02,2024-02-01,1473379,126385577.4,92A,NHS SURREY HEARTLANDS
12125920.84,2024-02-01,1588207,110110083.2,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
16138941.77,2024-02-01,1917610,175372394.40000007,93C,NHS NORTH CENTRAL LONDON
8831690.51,2024-02-01,994043,72274593.89999998,97R,NHS EAST SUSSEX
8010427.69,2024-02-01,1030372,114076133.4,99A,NHS LIVERPOOL
3281152.96,2024-02-01,491597,34436389.7,99C,NHS NORTH TYNESIDE
3575005.89,2024-02-01,370402,27643822.020000003,99E,NHS BASILDON AND BRENTWOOD
2833483.6,2024-02-01,280855,20541299.0,99F,NHS CASTLE POINT AND ROCHFORD
2825295.16,2024-02-01,284914,20883703.8,99G,NHS SOUTHEND
22651230.97,2024-02-01,2915807,269978238.10000014,A3A8R,NHS NORTH EAST LONDON
13379302.37,2024-02-01,1676509,120981052.4,B2M3M,NHS COVENTRY AND WARWICKSHIRE
19918966.06,2024-02-01,2159029,227434386.30000004,D2P2L,NHS BLACK COUNTRY
149525.55,2024-02-01,17224,1021352.0,D4U1Y,NHS FRIMLEY
26186803.23,2024-02-01,2731520,227700570.99999997,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
12488326.86,2024-02-01,1402027,120751639.8,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
7668109.26,2024-02-01,838426,73578029.30000001,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
4589594.75,2024-02-01,523951,45667364.29999999,U2G6B,NHS THAMES VALLEY ICB - U2G6B
23317813.76,2024-02-01,2964777,229572434.30000004,W2U3Z,NHS NORTH WEST LONDON
6371886.71,2024-02-01,838177,68673691.5,X2C4Y,NHS KIRKLEES
5365455.6,2024-03-01,786780,51628659.29999999,00L,NHS NORTHUMBERLAND
2562589.91,2024-03-01,383805,27115676.9,00N,NHS SOUTH TYNESIDE
4647684.41,2024-03-01,752830,49039674.5,00P,NHS SUNDERLAND
2283422.82,2024-03-01,308692,23910145.3,00Q,NHS BLACKBURN WITH DARWEN
3065376.95,2024-03-01,422686,28976420.6,00R,NHS BLACKPOOL
4353585.27,2024-03-01,537167,47668257.29999999,00T,NHS BOLTON
3105871.72,2024-03-01,350461,33883098.3,00V,NHS BURY
2690417.45,2024-03-01,317465,27523237.700000003,00X,NHS CHORLEY AND SOUTH RIBBLE
3834573.94,2024-03-01,478522,43887750.00000001,00Y,NHS OLDHAM
5656310.82,2024-03-01,715040,50211283.2,01A,NHS EAST LANCASHIRE
3677046.96,2024-03-01,413106,41202087.199999996,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
2942799.33,2024-03-01,374943,33610404.900000006,01E,NHS GREATER PRESTON
2121875.36,2024-03-01,263073,24038689.2,01F,NHS HALTON
3880666.58,2024-03-01,527491,43620633.9,01G,NHS SALFORD
5161457.7,2024-03-01,662439,47126369.1,01H,NHS NORTH CUMBRIA
2822733.47,2024-03-01,370137,35007642.7,01J,NHS KNOWSLEY
4952337.86,2024-03-01,639895,46656203.8,01K,NHS MORECAMBE BAY
2737962.03,2024-03-01,342507,34111218.099999994,01T,NHS SOUTH SEFTON
1945050.97,2024-03-01,273004,21786336.7,01V,NHS SOUTHPORT AND FORMBY
4856616.88,2024-03-01,599254,53182618.099999994,01W,NHS STOCKPORT
3244331.85,2024-03-01,433564,37035986.7,01X,NHS ST HELENS
3742635.97,2024-03-01,455021,40057222.8,01Y,NHS TAMESIDE AND GLOSSOP
3279971.3,2024-03-01,431004,35054378.8,02A,NHS TRAFFORD
2999327.08,2024-03-01,351764,30825112.200000003,02E,NHS WARRINGTON
1852137.89,2024-03-01,213882,20246292.6,02G,NHS WEST LANCASHIRE
5676507.45,2024-03-01,621742,61573653.99999999,02H,NHS WIGAN BOROUGH
3293567.17,2024-03-01,441168,30495391.000000004,02M,NHS FYLDE AND WYRE
4179264.39,2024-03-01,657671,45131865.10000001,02P,NHS BARNSLEY
1837531.44,2024-03-01,269885,17334039.7,02Q,NHS BASSETLAW
3236720.94,2024-03-01,432792,33370780.0,02T,NHS CALDERDALE
5006804.21,2024-03-01,665333,45214789.6,02X,NHS DONCASTER
5232557.61,2024-03-01,687120,52625291.900000006,02Y,NHS EAST RIDING OF YORKSHIRE
4419414.28,2024-03-01,610559,49134296.199999996,03F,NHS HULL
2707186.22,2024-03-01,356479,26322848.200000003,03H,NHS NORTH EAST LINCOLNSHIRE
3138935.38,2024-03-01,435722,31611158.1,03K,NHS NORTH LINCOLNSHIRE
3947686.5,2024-03-01,563654,30347376.0,03L,NHS ROTHERHAM
8402531.26,2024-03-01,1193033,85831263.29999997,03N,NHS SHEFFIELD
3095747.88,2024-03-01,357058,28714954.4,03Q,NHS VALE OF YORK
6025722.9,2024-03-01,728872,63646808.7,03R,NHS WAKEFIELD
5191618.13,2024-03-01,596616,48213820.1,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
4999056.35,2024-03-01,609376,57082980.699999996,04C,NHS LEICESTER CITY
5816398.55,2024-03-01,722325,53765864.4,04V,NHS WEST LEICESTERSHIRE
2244766.78,2024-03-01,257831,26520735.8,04Y,NHS CANNOCK CHASE
2128840.98,2024-03-01,262320,22667914.6,05D,NHS EAST STAFFORDSHIRE
3909080.18,2024-03-01,457715,45131431.5,05G,NHS NORTH STAFFORDSHIRE
3091227.03,2024-03-01,370541,32388326.900000002,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2302436.08,2024-03-01,269854,25714548.3,05V,NHS STAFFORD AND SURROUNDS
4681123.15,2024-03-01,565214,59998302.699999996,05W,NHS STOKE ON TRENT
12691620.7,2024-03-01,1624163,114278688.40000004,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
7734637.99,2024-03-01,993693,65375546.099999994,06K,NHS EAST AND NORTH HERTFORDSHIRE
5709386.24,2024-03-01,773684,54337189.8,06L,NHS IPSWICH AND EAST SUFFOLK
7366317.3,2024-03-01,854530,63766799.800000004,06N,NHS HERTS VALLEYS
5320424.13,2024-03-01,695396,40450694.6,06Q,NHS MID ESSEX
5862988.08,2024-03-01,768121,57176445.1,06T,NHS NORTH EAST ESSEX
2214106.6,2024-03-01,268118,18270135.6,07G,NHS THURROCK
4334410.26,2024-03-01,534791,35944060.39999999,07H,NHS WEST ESSEX
4327566.33,2024-03-01,571488,33653271.4,07K,NHS WEST SUFFOLK
3524672.06,2024-03-01,413028,28018243.2,09D,NHS BRIGHTON AND HOVE
8663827.63,2024-03-01,1066787,79067733.6,10Q,NHS OXFORDSHIRE
2856090.58,2024-03-01,307789,25543299.4,10R,NHS PORTSMOUTH
11935190.34,2024-03-01,1391244,106040883.79999995,11J,NHS DORSET
8858843.64,2024-03-01,1153740,61995744.1,11M,NHS GLOUCESTERSHIRE
9477440.0,2024-03-01,1232513,76774329.10000002,11N,NHS CORNWALL AND THE ISLES OF SCILLY
8030274.53,2024-03-01,956977,67946207.89999999,11X,NHS SOMERSET
6593968.2,2024-03-01,705109,64299229.599999994,12F,NHS WIRRAL
7302526.94,2024-03-01,1137968,83659692.6,13T,NHS NEWCASTLE GATESHEAD
8866665.8,2024-03-01,1112017,110547860.99999996,14L,NHS MANCHESTER
6693700.67,2024-03-01,728999,64107159.8,14Y,NHS BUCKINGHAMSHIRE
6107721.29,2024-03-01,693284,55239202.50000001,15A,NHS BERKSHIRE WEST
11957549.16,2024-03-01,1349944,106737403.00000001,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
20158391.68,2024-03-01,2156667,256808100.2000001,15E,NHS BIRMINGHAM AND SOLIHULL
11397046.52,2024-03-01,1370106,113955467.1,15F,NHS LEEDS
14608925.52,2024-03-01,1788480,154293321.2,15M,NHS DERBY AND DERBYSHIRE
18708223.66,2024-03-01,2322188,166671281.93999997,15N,NHS DEVON
11006421.15,2024-03-01,1538934,105956570.89999996,16C,NHS TEES VALLEY
12000006.5,2024-03-01,1341303,101026516.49999999,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
16815702.63,2024-03-01,2197197,157545386.9,26A,NHS NORFOLK AND WAVENEY
11178371.81,2024-03-01,1407368,112334974.09999998,27D,NHS CHESHIRE
9538337.07,2024-03-01,1137865,129018135.49999999,36J,NHS BRADFORD DISTRICT AND CRAVEN
16087773.88,2024-03-01,2032007,149924360.60000005,36L,NHS SOUTH WEST LONDON
8851983.91,2024-03-01,1103418,78655501.89999999,42D,NHS NORTH YORKSHIRE
14297521.2,2024-03-01,1836282,136487678.2,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
13209479.03,2024-03-01,1433923,116093911.00000001,70F,NHS WEST SUSSEX
13742375.23,2024-03-01,1915285,124048734.80000001,71E,NHS LINCOLNSHIRE
19334577.67,2024-03-01,2128086,180534278.80000004,72Q,NHS SOUTH EAST LONDON
9906940.49,2024-03-01,1414626,91587280.6,78H,NHS NORTHAMPTONSHIRE
9038531.88,2024-03-01,1422567,84116712.2,84H,NHS COUNTY DURHAM
26908125.59,2024-03-01,2991724,248765861.20000014,91Q,NHS KENT AND MEDWAY
15225401.96,2024-03-01,1516884,129277297.19999999,92A,NHS SURREY HEARTLANDS
12225671.51,2024-03-01,1611544,111449498.6,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
16490350.32,2024-03-01,1950834,178615902.90000004,93C,NHS NORTH CENTRAL LONDON
8879565.02,2024-03-01,1001882,71282024.59999998,97R,NHS EAST SUSSEX
8200607.44,2024-03-01,1050947,114537625.80000001,99A,NHS LIVERPOOL
3407117.68,2024-03-01,505118,34594005.1,99C,NHS NORTH TYNESIDE
3696238.67,2024-03-01,381403,28858452.099999998,99E,NHS BASILDON AND BRENTWOOD
2814273.23,2024-03-01,280652,20027820.4,99F,NHS CASTLE POINT AND ROCHFORD
2813677.55,2024-03-01,286338,20261074.0,99G,NHS SOUTHEND
23060951.01,2024-03-01,2959920,273482096.1,A3A8R,NHS NORTH EAST LONDON
13695913.6,2024-03-01,1712614,122974482.69999999,B2M3M,NHS COVENTRY AND WARWICKSHIRE
19793869.4,2024-03-01,2142037,223760669.59999996,D2P2L,NHS BLACK COUNTRY
180580.22,2024-03-01,18886,1152304.5,D4U1Y,NHS FRIMLEY
26907268.74,2024-03-01,2810134,232860038.60000005,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
12441513.14,2024-03-01,1403804,119818375.6,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
7490800.8,2024-03-01,834926,73461217.3,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
4798390.31,2024-03-01,543715,46574761.29999999,U2G6B,NHS THAMES VALLEY ICB - U2G6B
23812927.97,2024-03-01,3001476,235486613.8,W2U3Z,NHS NORTH WEST LONDON
6343007.9,2024-03-01,830384,68743023.10000001,X2C4Y,NHS KIRKLEES
5462776.24,2024-04-01,812231,53411521.199999996,00L,NHS NORTHUMBERLAND
2533022.05,2024-04-01,385116,27127474.3,00N,NHS SOUTH TYNESIDE
4758202.97,2024-04-01,778548,49220148.099999994,00P,NHS SUNDERLAND
2314940.1,2024-04-01,318556,24665019.0,00Q,NHS BLACKBURN WITH DARWEN
3194227.69,2024-04-01,437747,30387311.0,00R,NHS BLACKPOOL
4503989.0,2024-04-01,562418,49714118.499999985,00T,NHS BOLTON
3144385.35,2024-04-01,354466,34227926.099999994,00V,NHS BURY
2809441.43,2024-04-01,328963,28223648.0,00X,NHS CHORLEY AND SOUTH RIBBLE
3812333.87,2024-04-01,479325,45768643.5,00Y,NHS OLDHAM
5911649.4,2024-04-01,741842,53212458.4,01A,NHS EAST LANCASHIRE
3772923.54,2024-04-01,421562,43366938.2,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
3049766.52,2024-04-01,388118,34511021.1,01E,NHS GREATER PRESTON
2314413.9,2024-04-01,282137,25442366.2,01F,NHS HALTON
3988255.42,2024-04-01,547989,45220767.2,01G,NHS SALFORD
5290517.99,2024-04-01,691200,48396478.0,01H,NHS NORTH CUMBRIA
3064924.14,2024-04-01,389455,36972198.699999996,01J,NHS KNOWSLEY
5166768.73,2024-04-01,665149,49493152.4,01K,NHS MORECAMBE BAY
2833320.93,2024-04-01,354948,35660908.8,01T,NHS SOUTH SEFTON
1952918.71,2024-04-01,276842,21973355.9,01V,NHS SOUTHPORT AND FORMBY
4828609.06,2024-04-01,599712,54598392.699999996,01W,NHS STOCKPORT
3579637.02,2024-04-01,468965,41865566.60000001,01X,NHS ST HELENS
3784205.74,2024-04-01,462293,41410433.39999999,01Y,NHS TAMESIDE AND GLOSSOP
3310969.97,2024-04-01,434723,35981956.50000001,02A,NHS TRAFFORD
3232982.76,2024-04-01,368547,32195394.199999996,02E,NHS WARRINGTON
1891140.23,2024-04-01,213699,20505254.599999998,02G,NHS WEST LANCASHIRE
6063593.51,2024-04-01,658964,65594660.70000001,02H,NHS WIGAN BOROUGH
3376681.62,2024-04-01,451579,31753244.900000002,02M,NHS FYLDE AND WYRE
4479891.74,2024-04-01,699295,47676846.50000001,02P,NHS BARNSLEY
1942518.88,2024-04-01,282892,18414358.9,02Q,NHS BASSETLAW
3399368.46,2024-04-01,460039,35387276.5,02T,NHS CALDERDALE
5125780.89,2024-04-01,687586,46981001.3,02X,NHS DONCASTER
5572922.19,2024-04-01,730577,56485259.1,02Y,NHS EAST RIDING OF YORKSHIRE
4522266.18,2024-04-01,623618,50837861.09999999,03F,NHS HULL
2797166.62,2024-04-01,365657,27122737.799999997,03H,NHS NORTH EAST LINCOLNSHIRE
3366965.53,2024-04-01,462373,33034467.399999995,03K,NHS NORTH LINCOLNSHIRE
4070578.88,2024-04-01,587586,31567004.6,03L,NHS ROTHERHAM
8555365.8,2024-04-01,1218516,88803447.99999997,03N,NHS SHEFFIELD
3254920.5,2024-04-01,381819,30343811.1,03Q,NHS VALE OF YORK
6282162.66,2024-04-01,759704,67273788.0,03R,NHS WAKEFIELD
5298380.07,2024-04-01,605330,49338634.4,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
5272898.2,2024-04-01,636008,61037121.99999999,04C,NHS LEICESTER CITY
6097467.97,2024-04-01,751718,57069290.4,04V,NHS WEST LEICESTERSHIRE
2412425.74,2024-04-01,279484,28111023.0,04Y,NHS CANNOCK CHASE
2103737.51,2024-04-01,263487,22614112.400000002,05D,NHS EAST STAFFORDSHIRE
4046638.58,2024-04-01,478632,47656742.0,05G,NHS NORTH STAFFORDSHIRE
3155434.29,2024-04-01,376469,32859233.700000003,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2460344.85,2024-04-01,289280,27325890.0,05V,NHS STAFFORD AND SURROUNDS
4914060.04,2024-04-01,589579,63450122.2,05W,NHS STOKE ON TRENT
12999025.47,2024-04-01,1682443,116415226.40000005,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
7645676.99,2024-04-01,1002789,64792161.400000006,06K,NHS EAST AND NORTH HERTFORDSHIRE
5692808.12,2024-04-01,778782,54821774.09999999,06L,NHS IPSWICH AND EAST SUFFOLK
7342041.89,2024-04-01,864439,64426168.30000001,06N,NHS HERTS VALLEYS
5543232.83,2024-04-01,724817,42577493.6,06Q,NHS MID ESSEX
6040746.45,2024-04-01,792585,59062815.3,06T,NHS NORTH EAST ESSEX
2264149.2,2024-04-01,270140,18496576.4,07G,NHS THURROCK
4279779.3,2024-04-01,547249,36058337.7,07H,NHS WEST ESSEX
4455769.72,2024-04-01,591786,35128570.800000004,07K,NHS WEST SUFFOLK
3692424.54,2024-04-01,425904,30015454.299999997,09D,NHS BRIGHTON AND HOVE
8889840.57,2024-04-01,1088741,81871174.29999998,10Q,NHS OXFORDSHIRE
2981696.82,2024-04-01,316960,26598066.099999998,10R,NHS PORTSMOUTH
11915087.72,2024-04-01,1398165,106768178.60000001,11J,NHS DORSET
9261740.71,2024-04-01,1217077,64860519.30000002,11M,NHS GLOUCESTERSHIRE
9609860.48,2024-04-01,1245374,78345134.49999999,11N,NHS CORNWALL AND THE ISLES OF SCILLY
8241542.97,2024-04-01,995244,70806110.89999998,11X,NHS SOMERSET
6331702.27,2024-04-01,719460,66215877.9,12F,NHS WIRRAL
7474968.66,2024-04-01,1174416,85175147.19999999,13T,NHS NEWCASTLE GATESHEAD
9065563.6,2024-04-01,1133386,114436190.29999998,14L,NHS MANCHESTER
6838023.38,2024-04-01,754997,65751141.89999999,14Y,NHS BUCKINGHAMSHIRE
6302889.72,2024-04-01,716074,58376052.2,15A,NHS BERKSHIRE WEST
12090689.45,2024-04-01,1377899,109662824.49999999,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
20786554.23,2024-04-01,2222331,263683147.40000004,15E,NHS BIRMINGHAM AND SOLIHULL
11838171.06,2024-04-01,1429522,117811543.49999999,15F,NHS LEEDS
15235054.72,2024-04-01,1875452,162158957.29999995,15M,NHS DERBY AND DERBYSHIRE
18915509.5,2024-04-01,2353706,169371203.09999996,15N,NHS DEVON
11471600.33,2024-04-01,1600524,112617789.1,16C,NHS TEES VALLEY
12577040.59,2024-04-01,1404361,106371027.80000001,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
17199552.48,2024-04-01,2267577,161809622.3,26A,NHS NORFOLK AND WAVENEY
11654667.14,2024-04-01,1473114,117685591.9,27D,NHS CHESHIRE
9942318.09,2024-04-01,1176633,116267440.30000001,36J,NHS BRADFORD DISTRICT AND CRAVEN
16566524.72,2024-04-01,2095881,156831083.40000004,36L,NHS SOUTH WEST LONDON
9162847.77,2024-04-01,1158546,83338028.0,42D,NHS NORTH YORKSHIRE
14618119.47,2024-04-01,1881540,141634086.3,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
13541748.78,2024-04-01,1490329,119616253.89999999,70F,NHS WEST SUSSEX
14353028.87,2024-04-01,2034497,129997814.19999999,71E,NHS LINCOLNSHIRE
20076726.84,2024-04-01,2211613,188146876.79999995,72Q,NHS SOUTH EAST LONDON
10211061.19,2024-04-01,1478353,96780244.5,78H,NHS NORTHAMPTONSHIRE
9301808.66,2024-04-01,1497894,88235596.89999999,84H,NHS COUNTY DURHAM
27480082.54,2024-04-01,3076192,257628261.80000007,91Q,NHS KENT AND MEDWAY
15439462.47,2024-04-01,1548873,131873743.89999999,92A,NHS SURREY HEARTLANDS
12666280.78,2024-04-01,1663494,116093220.09999998,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
16724769.31,2024-04-01,2024916,183276043.59999993,93C,NHS NORTH CENTRAL LONDON
9058113.86,2024-04-01,1035784,73455877.29999998,97R,NHS EAST SUSSEX
8484836.05,2024-04-01,1070679,114972909.60000001,99A,NHS LIVERPOOL
3338198.92,2024-04-01,508006,34757455.7,99C,NHS NORTH TYNESIDE
3715778.43,2024-04-01,388172,29332914.999999996,99E,NHS BASILDON AND BRENTWOOD
2968853.38,2024-04-01,295209,20881351.8,99F,NHS CASTLE POINT AND ROCHFORD
2895923.4,2024-04-01,293390,21476356.999999996,99G,NHS SOUTHEND
23720287.65,2024-04-01,3081610,284316776.49999994,A3A8R,NHS NORTH EAST LONDON
14187478.44,2024-04-01,1785029,129840845.19999997,B2M3M,NHS COVENTRY AND WARWICKSHIRE
20537013.63,2024-04-01,2227389,234195634.29999998,D2P2L,NHS BLACK COUNTRY
152221.63,2024-04-01,17624,1020899.5,D4U1Y,NHS FRIMLEY
27349496.35,2024-04-01,2853480,236273487.8,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
12951675.82,2024-04-01,1460997,124794987.90000002,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
7746546.18,2024-04-01,872533,76380321.4,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
5021782.09,2024-04-01,576933,49450427.4,U2G6B,NHS THAMES VALLEY ICB - U2G6B
24262668.5,2024-04-01,3092945,240272355.00000012,W2U3Z,NHS NORTH WEST LONDON
6726002.19,2024-04-01,887320,71791345.60000001,X2C4Y,NHS KIRKLEES
5635165.41,2024-05-01,824680,56104644.4,00L,NHS NORTHUMBERLAND
2584844.15,2024-05-01,389884,27659790.0,00N,NHS SOUTH TYNESIDE
4861671.97,2024-05-01,783461,50507528.4,00P,NHS SUNDERLAND
2369127.97,2024-05-01,323515,24953154.5,00Q,NHS BLACKBURN WITH DARWEN
3272471.06,2024-05-01,450202,30386451.400000006,00R,NHS BLACKPOOL
4595533.02,2024-05-01,571211,50878064.6,00T,NHS BOLTON
3269759.74,2024-05-01,363433,35240840.099999994,00V,NHS BURY
2875484.39,2024-05-01,336827,29107109.6,00X,NHS CHORLEY AND SOUTH RIBBLE
4015582.84,2024-05-01,501148,48111999.20000001,00Y,NHS OLDHAM
6126129.37,2024-05-01,773654,54683862.800000004,01A,NHS EAST LANCASHIRE
3965773.97,2024-05-01,444503,45260727.79999999,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
3215165.82,2024-05-01,401242,36534119.2,01E,NHS GREATER PRESTON
2374023.16,2024-05-01,284170,25951459.900000002,01F,NHS HALTON
4131424.77,2024-05-01,562282,46263978.79999999,01G,NHS SALFORD
5422746.05,2024-05-01,694979,50167811.6,01H,NHS NORTH CUMBRIA
3108639.3,2024-05-01,392783,37205090.6,01J,NHS KNOWSLEY
5253727.31,2024-05-01,678328,51594238.599999994,01K,NHS MORECAMBE BAY
2897057.26,2024-05-01,362729,36488259.49999999,01T,NHS SOUTH SEFTON
2034462.57,2024-05-01,288171,22490352.0,01V,NHS SOUTHPORT AND FORMBY
5045038.82,2024-05-01,630312,56973254.199999996,01W,NHS STOCKPORT
3568128.1,2024-05-01,465688,40659498.6,01X,NHS ST HELENS
3907257.79,2024-05-01,477299,42591701.5,01Y,NHS TAMESIDE AND GLOSSOP
3554284.62,2024-05-01,462307,38322429.60000001,02A,NHS TRAFFORD
3349272.09,2024-05-01,383861,34062114.599999994,02E,NHS WARRINGTON
1916003.55,2024-05-01,219327,20667760.6,02G,NHS WEST LANCASHIRE
5990534.33,2024-05-01,655249,65022531.29999999,02H,NHS WIGAN BOROUGH
3451776.85,2024-05-01,463856,31567197.3,02M,NHS FYLDE AND WYRE
4472288.11,2024-05-01,705831,48549386.6,02P,NHS BARNSLEY
1951692.44,2024-05-01,284105,18736204.0,02Q,NHS BASSETLAW
3462722.5,2024-05-01,466643,35832918.599999994,02T,NHS CALDERDALE
5291598.16,2024-05-01,706243,48058176.1,02X,NHS DONCASTER
5548465.16,2024-05-01,729796,56914524.1,02Y,NHS EAST RIDING OF YORKSHIRE
4724978.47,2024-05-01,645375,52338217.39999999,03F,NHS HULL
2878735.45,2024-05-01,374206,29971819.3,03H,NHS NORTH EAST LINCOLNSHIRE
3319732.07,2024-05-01,459894,34188876.599999994,03K,NHS NORTH LINCOLNSHIRE
